"id","prediction_test"
10403,143.847333333333
10405,175.759666666667
10414,88.8216666666667
10418,195.939333333333
10422,373.849666666667
10424,561.293333333333
10429,554.449
10436,327.715666666667
10437,334.779
10438,198.897333333333
10439,80.081
10444,497.959666666667
10446,135.100666666667
10447,542.622333333333
10448,319.126
10449,370.950333333333
10452,3.277
10453,326.176333333333
10454,13.318
10456,13.018
10458,653.017333333333
10463,148.397
10464,370.478333333333
10467,193.297333333333
10468,299.934
10481,269.707333333333
10485,158.005666666667
10489,48.0546666666667
10494,256.92
10500,156.162
10502,4.94333333333334
10505,257.612
10509,36.2816666666667
10513,487.472333333333
10515,37.3643333333333
10518,249.210333333333
10524,134.534
10526,6.60466666666667
10531,30.1033333333333
10532,234.686666666667
10536,292.770333333333
10542,109.83
10547,86.108
10549,12.9756666666667
10563,63.806
10566,11.9986666666667
10567,452.326333333333
10569,236.99
10572,2.64033333333333
10574,284.547666666667
10580,294.538
10582,4.752
10583,192.903666666667
10588,293.425333333333
10590,4.79833333333334
10592,262.365
10600,295.221
10609,256.871333333333
10612,165.547666666667
10619,321.988666666667
10623,139.228333333333
10625,528.217
10629,94.474
10630,128.430666666667
10637,145.746666666667
10638,7.687
10641,166.632333333333
10642,217.569333333333
10644,597.01
10646,464.712
10648,365.173666666667
10652,155.665333333333
10659,104.712333333333
10666,8.84833333333333
10669,203.438666666667
10670,5.91433333333333
10673,175.509333333333
10675,124.383666666667
10683,97.573
10684,166.509666666667
10687,366.328333333333
10690,3.89033333333333
10691,306.194
10692,4.135
10697,142.796666666667
10700,25.7363333333333
10703,166.175
10705,404.965666666667
10709,7.81966666666667
10710,184.117
10714,146.276333333333
10715,287.725333333333
10721,404.528666666667
10722,41.134
10726,6.93366666666666
10727,208.893666666667
10728,322.377333333333
10733,582.753
10734,25.4656666666667
10738,251.214
10746,90.284
10748,633.125666666667
10750,3.499
10752,8.88166666666667
10754,6.31133333333333
10770,171.061333333333
10771,175.935333333333
10776,322.356666666667
10781,58.205
10783,682.183666666667
10784,13.9373333333333
10785,2.79666666666667
10791,273.710333333333
10793,163.099
10796,113.837
10800,52.2056666666667
10802,270.028666666667
10805,48.9983333333333
10811,225.891
10815,184.769666666667
10821,138.645
10823,183.108333333333
10827,431.139666666667
10829,655.121
10833,64.804
10838,5.644
10850,201.473
10854,220.676333333333
10858,91.9773333333333
10867,487.095333333333
10868,285.670333333333
10871,46.2626666666667
10872,383.609
10873,42.0103333333333
10874,68.239
